day1,day2,freq_date,min,max,bin_width,positive_proportion,count,num_bins,average,standard_deviation,variance,coefficient_of_variation
13,14,"2, 0, 0, 2, 1, 4, 4, 16, 65, 46, 14, 3, 5, 1, 0, 0, 0, 0, 0, 1","{""dif"":-0.266667,""dates"":[""2011-11-13"",""2011-11-14""]}","{""dif"":0.333333,""dates"":[""2011-01-13"",""2011-01-14""]}",0.03,0.5182926829268293,164,20,-0.0013367987804878047,0.05741399292397805,0.0032963665834746013,-42.948866921487905
13,15,"1, 2, 2, 3, 4, 3, 12, 38, 60, 17, 9, 5, 5, 0, 1, 0, 1, 0, 0, 1","{""dif"":-0.233333,""dates"":[""2011-11-13"",""2011-11-15""]}","{""dif"":0.333333,""dates"":[""2011-01-13"",""2011-01-15""]}",0.0283333,0.4573170731707317,164,20,5.935365853658527e-05,0.06616322935853594,0.004377572919150232,1114.7287461269686
13,16,"2, 1, 0, 6, 2, 8, 12, 43, 48, 25, 9, 2, 3, 0, 1, 0, 1, 0, 0, 1","{""dif"":-0.335844,""dates"":[""2014-02-13"",""2014-02-16""]}","{""dif"":0.5,""dates"":[""2010-12-13"",""2010-12-16""]}",0.0417922,0.47560975609756095,164,20,1.1951219512195125e-05,0.09424844114730488,0.00888276865869699,7886.094055182652
13,17,"2, 1, 0, 0, 2, 2, 2, 7, 8, 13, 27, 39, 28, 16, 5, 4, 5, 2, 0, 1","{""dif"":-0.396766,""dates"":[""2014-02-13"",""2014-02-17""]}","{""dif"":0.296784,""dates"":[""2018-02-13"",""2018-02-17""]}",0.0346775,0.4634146341463415,164,20,-0.005518810975609756,0.09657672248525895,0.009327063325994723,-17.49955251449584
13,18,"2, 2, 0, 3, 9, 22, 56, 40, 19, 7, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1","{""dif"":-0.422502,""dates"":[""2013-12-13"",""2013-12-18""]}","{""dif"":0.805932,""dates"":[""2013-11-13"",""2013-11-18""]}",0.0614217,0.4727272727272727,165,20,0.001044521212121212,0.1209501280201073,0.014628933468080344,115.7948030317948
13,19,"2, 0, 1, 2, 2, 5, 6, 14, 22, 39, 33, 19, 8, 3, 4, 2, 2, 0, 0, 1","{""dif"":-0.439024,""dates"":[""2011-10-13"",""2011-10-19""]}","{""dif"":0.484709,""dates"":[""2013-11-13"",""2013-11-19""]}",0.04618665,0.503030303030303,165,20,0.006329806060606061,0.12193047359068007,0.01486704039004753,19.262908282375648
13,20,"1, 0, 0, 0, 0, 1, 1, 3, 1, 7, 19, 39, 44, 21, 14, 6, 2, 3, 1, 2","{""dif"":-0.752105,""dates"":[""2014-02-13"",""2014-02-20""]}","{""dif"":0.5,""dates"":[""2010-12-13"",""2010-12-20""]}",0.06260525,0.5393939393939394,165,20,0.016876054545454548,0.14422939267333043,0.02080211771091774,8.546392895617753
13,21,"1, 0, 0, 0, 0, 2, 4, 9, 19, 53, 33, 23, 12, 4, 3, 0, 1, 0, 0, 1","{""dif"":-0.752769,""dates"":[""2014-02-13"",""2014-02-21""]}","{""dif"":0.758795,""dates"":[""2013-11-13"",""2013-11-21""]}",0.0755782,0.4727272727272727,165,20,0.011310678787878788,0.15155137381562164,0.022967818905402292,13.398963639391239
13,22,"1, 2, 1, 7, 16, 19, 40, 36, 22, 9, 4, 1, 3, 0, 2, 1, 0, 0, 0, 1","{""dif"":-0.433762,""dates"":[""2014-02-13"",""2014-02-22""]}","{""dif"":0.844102,""dates"":[""2013-11-13"",""2013-11-22""]}",0.06389320000000001,0.5151515151515151,165,20,0.018813060606060607,0.1578555406094251,0.02491837170109386,8.390742150619134
13,23,"3, 5, 9, 22, 30, 44, 18, 12, 11, 3, 2, 1, 0, 2, 1, 0, 0, 0, 0, 2","{""dif"":-0.315934,""dates"":[""2018-11-13"",""2018-11-23""]}","{""dif"":0.914233,""dates"":[""2013-11-13"",""2013-11-23""]}",0.06150835,0.5212121212121212,165,20,0.029130072727272725,0.17074323348652418,0.029153251781433707,5.861407730941489
13,24,"1, 0, 0, 2, 0, 8, 16, 30, 46, 26, 16, 9, 2, 4, 1, 1, 0, 1, 0, 2","{""dif"":-0.614533,""dates"":[""2014-02-13"",""2014-02-24""]}","{""dif"":0.828006,""dates"":[""2013-11-13"",""2013-11-24""]}",0.07212695,0.49696969696969695,165,20,0.023294066666666665,0.17553603037105645,0.030812897958428447,7.535654159616746
13,25,"1, 0, 0, 0, 2, 4, 12, 29, 46, 36, 17, 3, 9, 0, 1, 2, 0, 0, 1, 1","{""dif"":-0.699158,""dates"":[""2014-02-13"",""2014-02-25""]}","{""dif"":0.908485,""dates"":[""2013-11-13"",""2013-11-25""]}",0.08038215,0.5182926829268293,164,20,0.023835841463414633,0.17890850551965196,0.032008253347275334,7.505860692783036
13,26,"1, 1, 12, 23, 46, 33, 23, 7, 7, 3, 2, 1, 1, 1, 0, 0, 0, 2, 0, 1","{""dif"":-0.403192,""dates"":[""2018-11-13"",""2018-11-26""]}","{""dif"":1.230398,""dates"":[""2013-11-13"",""2013-11-26""]}",0.0816795,0.5121951219512195,164,20,0.04629110975609756,0.21331257685107735,0.04550225544284678,4.608067898458178
13,27,"1, 3, 24, 32, 45, 30, 12, 7, 4, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1","{""dif"":-0.398603,""dates"":[""2018-11-13"",""2018-11-27""]}","{""dif"":1.4831,""dates"":[""2013-11-13"",""2013-11-27""]}",0.09408515,0.5548780487804879,164,20,0.05328913414634147,0.22896265153737377,0.052423895799024844,4.296610466752969
13,28,"2, 13, 35, 43, 30, 19, 8, 6, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2","{""dif"":-0.336558,""dates"":[""2018-11-13"",""2018-11-28""]}","{""dif"":1.532536,""dates"":[""2013-11-13"",""2013-11-28""]}",0.0934547,0.5609756097560976,164,20,0.06174053658536586,0.24381377052478806,0.059445154697514005,3.9490063418492927
13,29,"8, 32, 53, 33, 15, 4, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1","{""dif"":-0.333333,""dates"":[""2010-11-13"",""2010-11-29""]}","{""dif"":2.222222,""dates"":[""2011-04-13"",""2011-04-29""]}",0.12777775,0.5454545454545454,154,20,0.06897187012987013,0.2969146537971361,0.0881583116394732,4.304865929226837
13,30,"7, 38, 60, 27, 9, 4, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1","{""dif"":-0.371664,""dates"":[""2018-11-13"",""2018-11-30""]}","{""dif"":2.888889,""dates"":[""2011-04-13"",""2011-04-30""]}",0.16302765,0.5466666666666666,150,20,0.08034147999999999,0.33981262622726766,0.11547262094347273,4.229603764173471
13,31,"4, 3, 17, 9, 19, 9, 11, 8, 6, 1, 0, 4, 2, 0, 1, 0, 0, 0, 0, 2","{""dif"":-0.28848,""dates"":[""2014-03-13"",""2014-03-31""]}","{""dif"":1.0,""dates"":[""2010-10-13"",""2010-10-31""]}",0.06442400000000001,0.5104166666666666,96,20,0.06809052083333333,0.23028878362136976,0.053032923861810057,3.3820975490120375
14,0,,,,,,,,,,,
14,1,,,,,,,,,,,
14,2,,,,,,,,,,,
14,3,,,,,,,,,,,
14,4,,,,,,,,,,,
14,5,,,,,,,,,,,
14,6,,,,,,,,,,,
14,7,,,,,,,,,,,
14,8,,,,,,,,,,,
14,9,,,,,,,,,,,
14,10,,,,,,,,,,,
14,11,,,,,,,,,,,
14,12,,,,,,,,,,,
14,13,,,,,,,,,,,
14,14,,,,,,,,,,,
14,15,"3, 1, 3, 1, 8, 20, 57, 44, 8, 9, 3, 5, 0, 1, 0, 0, 0, 0, 0, 1","{""dif"":-0.142857,""dates"":[""2011-09-14"",""2011-09-15""]}","{""dif"":0.272286,""dates"":[""2015-01-14"",""2015-01-15""]}",0.02075715,0.4817073170731707,164,20,0.0018903597560975605,0.045009358361309454,0.002025842340096777,23.80994316882111
14,16,"2, 0, 1, 1, 3, 6, 13, 56, 55, 14, 6, 2, 3, 0, 1, 0, 0, 0, 0, 1","{""dif"":-0.333333,""dates"":[""2010-11-14"",""2010-11-16""]}","{""dif"":0.5,""dates"":[""2010-12-14"",""2010-12-16""]}",0.04166665,0.5,164,20,0.0018700365853658537,0.08153935369368541,0.006648666200783928,43.60307938987892
14,17,"2, 1, 0, 1, 0, 1, 3, 2, 3, 7, 13, 24, 48, 25, 13, 9, 3, 2, 5, 2","{""dif"":-0.363339,""dates"":[""2014-02-14"",""2014-02-17""]}","{""dif"":0.218966,""dates"":[""2013-11-14"",""2013-11-17""]}",0.029115250000000002,0.5,164,20,-0.0034784024390243904,0.08662177245345513,0.007503331462978158,-24.902746008236612
14,18,"2, 1, 1, 3, 12, 26, 59, 37, 14, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1","{""dif"":-0.404775,""dates"":[""2013-12-14"",""2013-12-18""]}","{""dif"":0.812183,""dates"":[""2013-11-14"",""2013-11-18""]}",0.060847899999999996,0.509090909090909,165,20,0.003141442424242424,0.11489006061322977,0.013199726027711611,36.57239099040185
14,19,"2, 1, 0, 2, 0, 6, 10, 10, 29, 46, 26, 16, 4, 7, 3, 0, 2, 0, 0, 1","{""dif"":-0.425,""dates"":[""2011-10-14"",""2011-10-19""]}","{""dif"":0.489848,""dates"":[""2013-11-14"",""2013-11-19""]}",0.0457424,0.5212121212121212,165,20,0.00847569696969697,0.1152786875018072,0.01328917579213932,13.601086484564199
14,20,"1, 0, 0, 0, 0, 1, 0, 1, 5, 5, 20, 48, 36, 27, 8, 6, 3, 1, 1, 2","{""dif"":-0.738368,""dates"":[""2014-02-14"",""2014-02-20""]}","{""dif"":0.5,""dates"":[""2010-12-14"",""2010-12-20""]}",0.0619184,0.5272727272727272,165,20,0.018481933333333332,0.13632342049914603,0.01858407497658699,7.37603680526637
14,21,"1, 0, 0, 0, 0, 2, 4, 7, 23, 55, 35, 20, 13, 1, 2, 0, 1, 0, 0, 1","{""dif"":-0.739069,""dates"":[""2014-02-14"",""2014-02-21""]}","{""dif"":0.764882,""dates"":[""2013-11-14"",""2013-11-21""]}",0.07519754999999999,0.49696969696969695,165,20,0.01308528484848485,0.1446609214002299,0.020926782180363496,11.05523670865906
14,22,"1, 1, 2, 12, 13, 26, 46, 26, 20, 7, 4, 1, 2, 1, 2, 0, 0, 0, 0, 1","{""dif"":-0.402385,""dates"":[""2014-02-14"",""2014-02-22""]}","{""dif"":0.850485,""dates"":[""2013-11-14"",""2013-11-22""]}",0.0626435,0.5272727272727272,165,20,0.020592854545454547,0.15001631348933328,0.02250489431292992,7.284872194780122
14,23,"3, 5, 12, 18, 42, 36, 20, 10, 8, 4, 1, 1, 0, 2, 1, 0, 1, 0, 0, 1","{""dif"":-0.304177,""dates"":[""2021-05-14"",""2021-05-23""]}","{""dif"":0.920858,""dates"":[""2013-11-14"",""2013-11-23""]}",0.061251749999999994,0.5333333333333333,165,20,0.031076363636363638,0.1626668331538608,0.026460498608305984,5.234423018641671
14,24,"1, 0, 0, 2, 1, 7, 18, 24, 62, 22, 9, 9, 2, 3, 0, 2, 1, 0, 1, 1","{""dif"":-0.593173,""dates"":[""2014-02-14"",""2014-02-24""]}","{""dif"":0.834333,""dates"":[""2013-11-14"",""2013-11-24""]}",0.0713753,0.5272727272727272,165,20,0.025287436363636364,0.1701287204025482,0.02894378150580842,6.727796284134019
14,25,"1, 0, 0, 0, 2, 5, 16, 21, 58, 29, 14, 3, 9, 1, 0, 3, 1, 0, 0, 1","{""dif"":-0.682488,""dates"":[""2014-02-14"",""2014-02-25""]}","{""dif"":0.91509,""dates"":[""2013-11-14"",""2013-11-25""]}",0.0798789,0.524390243902439,164,20,0.026026134146341463,0.17530911693361312,0.030733286480043236,6.7358877022562575
14,26,"2, 7, 19, 25, 50, 27, 14, 7, 2, 3, 3, 0, 2, 0, 1, 0, 1, 0, 0, 1","{""dif"":-0.343249,""dates"":[""2018-11-14"",""2018-11-26""]}","{""dif"":1.238117,""dates"":[""2013-11-14"",""2013-11-26""]}",0.07906830000000001,0.5365853658536586,164,20,0.04868111585365854,0.2096509942530812,0.04395353939130549,4.306618502404876
14,27,"3, 12, 26, 51, 32, 20, 7, 4, 3, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1","{""dif"":-0.3382,""dates"":[""2018-11-14"",""2018-11-27""]}","{""dif"":1.491694,""dates"":[""2013-11-14"",""2013-11-27""]}",0.09149470000000001,0.5670731707317073,164,20,0.055582262195121954,0.22438591255190893,0.050349037751752916,4.0370057584954075
14,28,"7, 27, 29, 47, 22, 14, 7, 4, 3, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1","{""dif"":-0.284457,""dates"":[""2021-05-14"",""2021-05-28""]}","{""dif"":1.541301,""dates"":[""2013-11-14"",""2013-11-28""]}",0.0912879,0.5609756097560976,164,20,0.0634027743902439,0.23381374312692238,0.05466886647502244,3.687752553031819
14,29,"4, 26, 40, 35, 27, 10, 5, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1","{""dif"":-0.333333,""dates"":[""2010-11-14"",""2010-11-29""]}","{""dif"":1.9,""dates"":[""2011-04-14"",""2011-04-29""]}",0.11166665,0.5584415584415584,154,20,0.0732134025974026,0.28096042549211925,0.07893876069271269,3.8375545395302653
14,30,"7, 35, 57, 26, 14, 6, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1","{""dif"":-0.333333,""dates"":[""2010-11-14"",""2010-11-30""]}","{""dif"":2.5,""dates"":[""2011-04-14"",""2011-04-30""]}",0.14166665,0.54,150,20,0.08350410666666666,0.3163447553075059,0.10007400421056578,3.7883736253870377
14,31,"4, 8, 11, 13, 16, 11, 9, 5, 9, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2","{""dif"":-0.275733,""dates"":[""2014-03-14"",""2014-03-31""]}","{""dif"":1.0,""dates"":[""2010-10-14"",""2010-10-31""]}",0.06378665,0.5520833333333334,96,20,0.06926419791666667,0.22131475759896072,0.04898022193108674,3.195225877952554
15,0,,,,,,,,,,,
15,1,,,,,,,,,,,
15,2,,,,,,,,,,,
15,3,,,,,,,,,,,
15,4,,,,,,,,,,,
15,5,,,,,,,,,,,
15,6,,,,,,,,,,,
15,7,,,,,,,,,,,
15,8,,,,,,,,,,,
15,9,,,,,,,,,,,
15,10,,,,,,,,,,,
15,11,,,,,,,,,,,
15,12,,,,,,,,,,,
15,13,,,,,,,,,,,
15,14,,,,,,,,,,,
15,15,,,,,,,,,,,
15,16,"1, 0, 0, 4, 2, 1, 11, 66, 61, 11, 4, 2, 0, 0, 0, 0, 0, 0, 0, 1","{""dif"":-0.333333,""dates"":[""2010-11-15"",""2010-11-16""]}","{""dif"":0.5,""dates"":[""2010-12-15"",""2010-12-16""]}",0.04166665,0.4817073170731707,164,20,-0.00018827439024390224,0.06620218312252286,0.004382729050188052,-351.6260657477657
15,17,"2, 0, 1, 1, 2, 2, 1, 1, 6, 3, 19, 36, 45, 20, 8, 10, 3, 2, 1, 1","{""dif"":-0.333333,""dates"":[""2010-11-15"",""2010-11-17""]}","{""dif"":0.217562,""dates"":[""2013-11-15"",""2013-11-17""]}",0.02754475,0.45121951219512196,164,20,-0.005184256097560975,0.07764455723182033,0.006028677267725422,-14.976991061137891
15,18,"2, 0, 1, 3, 11, 12, 79, 35, 15, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1","{""dif"":-0.411893,""dates"":[""2013-12-15"",""2013-12-18""]}","{""dif"":0.810094,""dates"":[""2013-11-15"",""2013-11-18""]}",0.06109935,0.509090909090909,165,20,0.001448824242424242,0.10823071115186501,0.011713886836438439,74.70244352811781
15,19,"2, 0, 1, 1, 3, 4, 11, 9, 50, 40, 20, 9, 10, 1, 2, 0, 0, 0, 1, 1","{""dif"":-0.398496,""dates"":[""2012-08-15"",""2012-08-19""]}","{""dif"":0.488131,""dates"":[""2013-11-15"",""2013-11-19""]}",0.044331350000000005,0.509090909090909,165,20,0.006622503030303029,0.10773597424749264,0.011607040147056397,16.268165337866655
15,20,"1, 0, 0, 0, 1, 0, 1, 3, 2, 16, 28, 59, 30, 11, 5, 3, 0, 1, 2, 2","{""dif"":-0.698464,""dates"":[""2014-02-15"",""2014-02-20""]}","{""dif"":0.536408,""dates"":[""2013-04-15"",""2013-04-20""]}",0.061743599999999996,0.5454545454545454,165,20,0.016724769696969698,0.13503938411335759,0.01823563526171493,8.074214865740418
15,21,"1, 0, 0, 0, 0, 2, 5, 9, 24, 63, 35, 16, 6, 0, 1, 1, 1, 0, 0, 1","{""dif"":-0.699272,""dates"":[""2014-02-15"",""2014-02-21""]}","{""dif"":0.762849,""dates"":[""2013-11-15"",""2013-11-21""]}",0.07310605,0.4909090909090909,165,20,0.01101749696969697,0.1403011258398679,0.019684405911934443,12.734392051639185
15,22,"3, 4, 9, 15, 25, 52, 23, 18, 4, 5, 1, 0, 2, 2, 1, 0, 0, 0, 0, 1","{""dif"":-0.311237,""dates"":[""2014-02-15"",""2014-02-22""]}","{""dif"":0.848352,""dates"":[""2013-11-15"",""2013-11-22""]}",0.05797945,0.48484848484848486,165,20,0.01897058787878788,0.14656466413718625,0.021481200773646205,7.725889417537173
15,23,"5, 8, 19, 24, 51, 21, 14, 9, 6, 1, 1, 2, 1, 0, 0, 0, 2, 0, 0, 1","{""dif"":-0.257534,""dates"":[""2021-05-15"",""2021-05-23""]}","{""dif"":0.918645,""dates"":[""2013-11-15"",""2013-11-23""]}",0.058808950000000006,0.509090909090909,165,20,0.02960781212121212,0.16068161101984885,0.025818580119934015,5.42700049439758
15,24,"1, 0, 1, 1, 7, 11, 21, 66, 22, 17, 6, 5, 1, 2, 0, 1, 1, 0, 0, 2","{""dif"":-0.531124,""dates"":[""2014-02-15"",""2014-02-24""]}","{""dif"":0.871359,""dates"":[""2013-04-15"",""2013-04-24""]}",0.07012415000000001,0.48484848484848486,165,20,0.02350540606060606,0.168106561408737,0.028259815988669463,7.151825455611915
15,25,"1, 0, 0, 0, 2, 10, 18, 35, 54, 19, 10, 7, 4, 0, 0, 2, 0, 1, 0, 1","{""dif"":-0.634061,""dates"":[""2014-02-15"",""2014-02-25""]}","{""dif"":0.912883,""dates"":[""2013-11-15"",""2013-11-25""]}",0.07734719999999999,0.5060975609756098,164,20,0.023702170731707318,0.17055447508887547,0.029088828972841846,7.195732282052888
15,26,"3, 6, 25, 25, 53, 21, 11, 9, 3, 0, 2, 1, 2, 0, 1, 0, 1, 0, 0, 1","{""dif"":-0.329067,""dates"":[""2018-11-15"",""2018-11-26""]}","{""dif"":1.235538,""dates"":[""2013-11-15"",""2013-11-26""]}",0.07823025,0.5182926829268293,164,20,0.04712808536585366,0.2077892113566674,0.04317635635622579,4.4090314669821
15,27,"3, 13, 26, 56, 27, 20, 9, 3, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1","{""dif"":-0.323908,""dates"":[""2018-11-15"",""2018-11-27""]}","{""dif"":1.488822,""dates"":[""2013-11-15"",""2013-11-27""]}",0.09063650000000001,0.5609756097560976,164,20,0.054038396341463416,0.2225729496648197,0.049538717922498365,4.118792649922523
15,28,"12, 26, 42, 35, 25, 9, 5, 3, 2, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1","{""dif"":-0.254157,""dates"":[""2018-11-15"",""2018-11-28""]}","{""dif"":1.538373,""dates"":[""2013-11-15"",""2013-11-28""]}",0.0896265,0.5426829268292683,164,20,0.06201678658536585,0.23342325117822046,0.0544864141906106,3.763872074489289
15,29,"5, 22, 41, 39, 26, 9, 6, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1","{""dif"":-0.333333,""dates"":[""2010-11-15"",""2010-11-29""]}","{""dif"":1.9,""dates"":[""2011-04-15"",""2011-04-29""]}",0.11166665,0.5584415584415584,154,20,0.0705352922077922,0.2799414768419113,0.07836723045643036,3.968814306705112
15,30,"9, 32, 57, 27, 16, 4, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1","{""dif"":-0.333333,""dates"":[""2010-11-15"",""2010-11-30""]}","{""dif"":2.5,""dates"":[""2011-04-15"",""2011-04-30""]}",0.14166665,0.5733333333333334,150,20,0.08010682666666667,0.3153496687132028,0.09944541355752677,3.9366141667976375
15,31,"4, 5, 11, 14, 18, 9, 11, 6, 7, 3, 1, 3, 2, 0, 0, 0, 0, 0, 0, 2","{""dif"":-0.28734,""dates"":[""2014-03-15"",""2014-03-31""]}","{""dif"":1.0,""dates"":[""2010-10-15"",""2010-10-31""]}",0.064367,0.5625,96,20,0.067562625,0.22207936405904188,0.04931924394086846,3.2870150332235
16,0,,,,,,,,,,,
16,1,,,,,,,,,,,
16,2,,,,,,,,,,,
16,3,,,,,,,,,,,
16,4,,,,,,,,,,,
16,5,,,,,,,,,,,
16,6,,,,,,,,,,,
16,7,,,,,,,,,,,
16,8,,,,,,,,,,,
16,9,,,,,,,,,,,
16,10,,,,,,,,,,,
16,11,,,,,,,,,,,
16,12,,,,,,,,,,,
16,13,,,,,,,,,,,
16,14,,,,,,,,,,,
16,15,,,,,,,,,,,
16,16,,,,,,,,,,,
16,17,"1, 1, 1, 0, 1, 1, 4, 9, 20, 82, 30, 5, 6, 1, 1, 0, 0, 0, 0, 1","{""dif"":-0.333333,""dates"":[""2010-12-16"",""2010-12-17""]}","{""dif"":0.361111,""dates"":[""2013-04-16"",""2013-04-17""]}",0.0347222,0.42073170731707316,164,20,-0.003952725609756098,0.06478366127391288,0.004196922768053081,-16.38961761322723
16,18,"3, 2, 0, 3, 12, 16, 93, 21, 10, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1","{""dif"":-0.333333,""dates"":[""2010-12-16"",""2010-12-18""]}","{""dif"":0.7,""dates"":[""2013-11-16"",""2013-11-18""]}",0.051666649999999995,0.4666666666666667,165,20,0.0036958787878787875,0.11042275657134487,0.012193185168814485,29.877266790646267
16,19,"2, 1, 1, 1, 7, 11, 40, 70, 16, 8, 3, 2, 0, 0, 1, 1, 0, 0, 0, 1","{""dif"":-0.407407,""dates"":[""2012-08-16"",""2012-08-19""]}","{""dif"":0.732456,""dates"":[""2013-04-16"",""2013-04-19""]}",0.056993150000000006,0.5272727272727272,165,20,0.009397678787878788,0.1162906643119284,0.013523518606109617,12.374402970861397
16,20,"1, 0, 0, 1, 1, 3, 7, 21, 77, 38, 6, 4, 1, 2, 0, 2, 0, 0, 0, 1","{""dif"":-0.626751,""dates"":[""2014-02-16"",""2014-02-20""]}","{""dif"":0.850877,""dates"":[""2013-04-16"",""2013-04-20""]}",0.0738814,0.5454545454545454,165,20,0.01834750909090909,0.1380634766397732,0.019061523581861202,7.5249166497582785
16,21,"1, 0, 0, 0, 1, 3, 9, 16, 30, 63, 23, 10, 4, 0, 1, 0, 2, 0, 1, 1","{""dif"":-0.627752,""dates"":[""2014-02-16"",""2014-02-21""]}","{""dif"":0.74269,""dates"":[""2013-04-16"",""2013-04-21""]}",0.0685221,0.509090909090909,165,20,0.013201157575757575,0.14587882687002604,0.02128063212897503,11.05045720671617
16,22,"2, 4, 8, 20, 36, 54, 20, 9, 4, 1, 1, 1, 0, 3, 0, 0, 0, 1, 0, 1","{""dif"":-0.293634,""dates"":[""2017-12-16"",""2017-12-22""]}","{""dif"":0.862573,""dates"":[""2013-04-16"",""2013-04-22""]}",0.057810349999999996,0.4909090909090909,165,20,0.020736521212121214,0.14569028961634672,0.021225660488494988,7.025782585518043
16,23,"4, 6, 25, 60, 38, 14, 8, 1, 2, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1","{""dif"":-0.255822,""dates"":[""2017-12-16"",""2017-12-23""]}","{""dif"":1.097953,""dates"":[""2013-04-16"",""2013-04-23""]}",0.06768874999999999,0.5212121212121212,165,20,0.031797060606060606,0.16411116800208475,0.026932475463008483,5.161205623226843
16,24,"1, 4, 6, 14, 52, 57, 15, 7, 0, 3, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1","{""dif"":-0.419613,""dates"":[""2014-02-16"",""2014-02-24""]}","{""dif"":1.254386,""dates"":[""2013-04-16"",""2013-04-24""]}",0.08369995,0.48484848484848486,165,20,0.026145545454545453,0.1782618321087659,0.03177728078677384,6.818057493528969
16,25,"1, 0, 1, 2, 9, 23, 58, 40, 14, 5, 5, 1, 1, 1, 1, 0, 1, 0, 0, 1","{""dif"":-0.547031,""dates"":[""2014-02-16"",""2014-02-25""]}","{""dif"":1.071637,""dates"":[""2013-04-16"",""2013-04-25""]}",0.0809334,0.4878048780487805,164,20,0.025401420731707317,0.17564185968849844,0.030850062874834175,6.91464707992705
16,26,"2, 6, 16, 17, 60, 30, 12, 7, 4, 2, 1, 1, 0, 1, 0, 1, 0, 0, 3, 1","{""dif"":-0.319222,""dates"":[""2018-11-16"",""2018-11-26""]}","{""dif"":1.099567,""dates"":[""2013-11-16"",""2013-11-26""]}",0.07093944999999999,0.5060975609756098,164,20,0.04927540853658537,0.2131456032911624,0.04543104820235357,4.325597891956772
16,27,"2, 11, 20, 52, 40, 13, 14, 3, 2, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1","{""dif"":-0.313988,""dates"":[""2018-11-16"",""2018-11-27""]}","{""dif"":1.337446,""dates"":[""2013-11-16"",""2013-11-27""]}",0.0825717,0.5548780487804879,164,20,0.055992268292682924,0.2247971512837235,0.05053375922527727,4.014789151042485
16,28,"9, 19, 32, 54, 21, 10, 9, 2, 1, 1, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1","{""dif"":-0.255708,""dates"":[""2017-12-16"",""2017-12-28""]}","{""dif"":1.383983,""dates"":[""2013-11-16"",""2013-11-28""]}",0.08198455,0.524390243902439,164,20,0.0639732012195122,0.2350080961378688,0.055228805250345785,3.673539726915995
16,29,"13, 24, 66, 27, 13, 4, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1","{""dif"":-0.256023,""dates"":[""2017-12-16"",""2017-12-29""]}","{""dif"":1.9,""dates"":[""2011-04-16"",""2011-04-29""]}",0.10780114999999998,0.5454545454545454,154,20,0.06918174025974026,0.27050833011760844,0.07317475666301704,3.910111672559768
16,30,"4, 26, 72, 29, 12, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1","{""dif"":-0.352227,""dates"":[""2017-12-16"",""2017-12-30""]}","{""dif"":2.5,""dates"":[""2011-04-16"",""2011-04-30""]}",0.14261135,0.5533333333333333,150,20,0.07847502666666666,0.3049700683238202,0.09300674257343554,3.886205348094012
16,31,"4, 5, 7, 16, 20, 16, 9, 4, 5, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 2","{""dif"":-0.284051,""dates"":[""2017-12-16"",""2017-12-31""]}","{""dif"":1.0,""dates"":[""2010-10-16"",""2010-10-31""]}",0.06420255,0.5729166666666666,96,20,0.06412588541666667,0.20901595861544658,0.04368767095593408,3.2594631209742673
17,0,,,,,,,,,,,
17,1,,,,,,,,,,,
17,2,,,,,,,,,,,
17,3,,,,,,,,,,,
17,4,,,,,,,,,,,
17,5,,,,,,,,,,,
17,6,,,,,,,,,,,
17,7,,,,,,,,,,,
17,8,,,,,,,,,,,
17,9,,,,,,,,,,,
17,10,,,,,,,,,,,
17,11,,,,,,,,,,,
17,12,,,,,,,,,,,
17,13,,,,,,,,,,,
17,14,,,,,,,,,,,
17,15,,,,,,,,,,,
17,16,,,,,,,,,,,
17,17,,,,,,,,,,,
